ID,campus,SITE,lat_wgs84,lon_wgs84,sstAnnMean,sstAnnMax,nppAnnMean,OrbV95pct,OrbVmax,waveHs95pct,waveHsMax,year,_TYPE_,_FREQ_,Turbidity,springTurbidity,springSST,springwind,mpa_group,site_status,STATE
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,17.363747,22.6902,1124.1616438,13.563802433,34.347893,1.212517941,1.8733392,2004,0,12,0.101640874,0.0732331539,,,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,14.329284,16.7214,1345.6767123,13.110594368,40.63294,1.1943254113,2.0157614,2005,0,12,0.1344472191,0.0866698406,14.346771167,,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,1229.6153846,14.188825798,65.730255,1.2476809859,2.688927,2006,0,12,0.1431861108,0.0920021446,,,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,1011.1208791,15.481482267,90.12068,1.2951083481,3.0020106,2007,0,12,0.1230161765,0.0834821429,,,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,1102.1320225,14.964781046,38.367805,1.304472667,2.0543754,2008,0,12,0.1145900247,0.0737912984,,,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,1242.8539683,15.882242012,66.86847,1.321789664,2.5858939,2009,0,12,0.1051948302,0.0946941577,,,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,1399.2465753,17.066724873,54.783623,1.3591751814,2.4548316,2010,0,12,0.159170487,0.1415442805,,,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,1061.7513812,14.439107084,47.714294,1.2629043758,2.202317,2011,0,12,0.1327294077,0.0848198026,,,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,1097.5333333,14.963869381,50.508408,1.2766177952,2.357101,2012,0,12,0.0973542155,0.0676525298,,,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,1118.5753425,15.045197725,62.380108,1.3207863629,2.6195061,2013,0,12,0.1012522438,0.0748648966,,,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,825.34571429,13.615013218,59.270073,1.2400946498,2.553372,2014,0,12,0.0828850141,0.0624082623,,16.207286333,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,667.95789474,13.781885576,51.007225,1.2055063069,2.314325,2015,0,12,0.0668880248,0.0551435437,,15.189300333,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,1822.066474,17.378161716,64.140366,1.3748699546,2.6562078,2016,0,12,0.1262194396,0.0936504179,,16.247395333,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,807.57407407,16.481632805,40.83934,1.3403316796,2.0208745,2017,0,12,0.1105824914,0.0892628358,,12.61121435,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,974.64109589,14.115847015,52.934494,1.2619122744,2.3007498,2018,0,12,0.0990824635,0.0953748219,,16.173983333,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,1012.4238806,12.77596736,47.99328,1.1799046397,2.2976642,2019,0,12,0.1114176297,0.1210403312,,8.949302,Anacapa Island SMR,reference,CALIFORNIA
KF346,UCSB,ANACAPA_LIGHTHOUSE_REEF_W,34.010783,-119.3725,,,575.53211009,4.5751405954,15.155555,0.7517005384,1.3124812,2020,0,10,,,,16.057385333,Anacapa Island SMR,reference,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,,,802.30205279,5.2499317646,18.665224,0.8013049394,1.5121144,2000,0,12,0.0860831567,0.0681423611,,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,,,742.39093484,8.7457071304,45.038998,1.0145150185,2.5110674,2001,0,12,0.092511468,0.0745738636,,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,,,978.3573487,11.062912607,47.804543,1.121080941,2.186425,2002,0,12,0.1124854708,0.0817057292,,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,,,1218.7945205,13.007505178,38.030434,1.1976436317,2.1018505,2003,0,12,0.1357875745,0.1852964744,,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,16.47208,22.6228,1092.4383562,13.563802433,34.347893,1.212517941,1.8733392,2004,0,12,0.101640874,0.0732331539,,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,15.288363,20.3759,1302.7260274,13.110594368,40.63294,1.1943254113,2.0157614,2005,0,12,0.1344472191,0.0866698406,14.391518167,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,15.357952,22.4721,1231.5494505,14.188825798,65.730255,1.2476809859,2.688927,2006,0,12,0.1431861108,0.0920021446,15.258925,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,15.382354,22.4976,1032.8076923,15.481482267,90.12068,1.2951083481,3.0020106,2007,0,12,0.1230161765,0.0834821429,14.387105333,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,15.26671,22.318,1118.3878116,14.964781046,38.367805,1.304472667,2.0543754,2008,0,12,0.1145900247,0.0737912984,13.934204667,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,16.221628,20.8149,1080.38,15.882242012,66.86847,1.321789664,2.5858939,2009,0,12,0.1051948302,0.0946941577,15.589590667,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,14.623962,21.32,1386.2657534,17.066724873,54.783623,1.3591751814,2.4548316,2010,0,12,0.159170487,0.1415442805,14.140917,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,14.90034,22.215273,1184.3421053,14.439107084,47.714294,1.2629043758,2.202317,2011,0,12,0.1327294077,0.0848198026,13.617890333,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,16.156677,22.018068,1059.3014085,14.963869381,50.508408,1.2766177952,2.357101,2012,0,12,0.0973542155,0.0676525298,14.364888,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,15.821326,21.700964,1083.6739726,15.045197725,62.380108,1.3207863629,2.6195061,2013,0,12,0.1012522438,0.0748648966,16.098545667,,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,18.33517,22.3,770.03013699,13.615013218,59.270073,1.2400946498,2.553372,2014,0,12,0.0828850141,0.0624082623,15.956548667,16.207286333,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,18.203691,25.17,611.81428571,13.781885576,51.007225,1.2055063069,2.314325,2015,0,12,0.0668880248,0.0551435437,16.360325333,15.189300333,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,16.95126,23.035,1144.7008547,17.378161716,64.140366,1.3748699546,2.6562078,2016,0,12,0.1262194396,0.0936504179,15.759422333,16.247395333,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,16.836569,,1139.6950549,16.481632805,40.83934,1.3403316796,2.0208745,2017,0,12,0.1105824914,0.0892628358,15.455222667,12.61121435,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,16.962801,,902.84109589,14.115847015,52.934494,1.2619122744,2.3007498,2018,0,12,0.0990824635,0.0953748219,15.289747667,16.173983333,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,16.48161,,990.33239437,12.77596736,47.99328,1.1799046397,2.2976642,2019,0,12,0.1114176297,0.1210403312,15.228917167,8.949302,Anacapa Island SMR,mpa,CALIFORNIA
KF347,UCSB,ANACAPA_MIDDLE_ISLE_CEN,34.009883,-119.388333,16.255676,,606.45185185,4.5751405954,15.155555,0.7517005384,1.3124812,2020,0,10,,,15.949000667,16.057385333,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,,,802.30205279,5.2499317646,18.665224,0.8013049394,1.5121144,2000,0,12,0.0860831567,0.0681423611,,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,,,742.39093484,8.7457071304,45.038998,1.0145150185,2.5110674,2001,0,12,0.092511468,0.0745738636,,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,,,978.3573487,11.062912607,47.804543,1.121080941,2.186425,2002,0,12,0.1124854708,0.0817057292,,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,,,1218.7945205,13.007505178,38.030434,1.1976436317,2.1018505,2003,0,12,0.1357875745,0.1852964744,,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,16.47208,22.6228,1092.4383562,13.563802433,34.347893,1.212517941,1.8733392,2004,0,12,0.101640874,0.0732331539,,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,15.288363,20.3759,1302.7260274,13.110594368,40.63294,1.1943254113,2.0157614,2005,0,12,0.1344472191,0.0866698406,14.391518167,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,15.357952,22.4721,1231.5494505,14.188825798,65.730255,1.2476809859,2.688927,2006,0,12,0.1431861108,0.0920021446,15.258925,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,15.382354,22.4976,1032.8076923,15.481482267,90.12068,1.2951083481,3.0020106,2007,0,12,0.1230161765,0.0834821429,14.387105333,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,15.26671,22.318,1118.3878116,14.964781046,38.367805,1.304472667,2.0543754,2008,0,12,0.1145900247,0.0737912984,13.934204667,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,16.221628,20.8149,1080.38,15.882242012,66.86847,1.321789664,2.5858939,2009,0,12,0.1051948302,0.0946941577,15.589590667,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,14.623962,21.32,1386.2657534,17.066724873,54.783623,1.3591751814,2.4548316,2010,0,12,0.159170487,0.1415442805,14.140917,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,14.90034,22.215273,1184.3421053,14.439107084,47.714294,1.2629043758,2.202317,2011,0,12,0.1327294077,0.0848198026,13.617890333,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,16.156677,22.018068,1059.3014085,14.963869381,50.508408,1.2766177952,2.357101,2012,0,12,0.0973542155,0.0676525298,14.364888,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,15.821326,21.700964,1083.6739726,15.045197725,62.380108,1.3207863629,2.6195061,2013,0,12,0.1012522438,0.0748648966,16.098545667,,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,18.33517,22.3,770.03013699,13.615013218,59.270073,1.2400946498,2.553372,2014,0,12,0.0828850141,0.0624082623,15.956548667,16.207286333,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,18.203691,25.17,611.81428571,13.781885576,51.007225,1.2055063069,2.314325,2015,0,12,0.0668880248,0.0551435437,16.360325333,15.189300333,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,16.95126,23.035,1144.7008547,17.378161716,64.140366,1.3748699546,2.6562078,2016,0,12,0.1262194396,0.0936504179,15.759422333,16.247395333,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,16.836569,,1139.6950549,16.481632805,40.83934,1.3403316796,2.0208745,2017,0,12,0.1105824914,0.0892628358,15.455222667,12.61121435,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,16.962801,,902.84109589,14.115847015,52.934494,1.2619122744,2.3007498,2018,0,12,0.0990824635,0.0953748219,15.289747667,16.173983333,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,16.48161,,990.33239437,12.77596736,47.99328,1.1799046397,2.2976642,2019,0,12,0.1114176297,0.1210403312,15.228917167,8.949302,Anacapa Island SMR,mpa,CALIFORNIA
KF348,UCSB,ANACAPA_MIDDLE_ISLE_E,34.0085,-119.388167,16.255676,,606.45185185,4.5751405954,15.155555,0.7517005384,1.3124812,2020,0,10,,,15.949000667,16.057385333,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,,,821.48680352,5.2499317646,18.665224,0.8013049394,1.5121144,2000,0,12,0.0845237167,0.0656622024,,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,,,777.54107649,8.7457071304,45.038998,1.0145150185,2.5110674,2001,0,12,0.0938100518,0.0733901515,,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,,,1070.6520468,11.062912607,47.804543,1.121080941,2.186425,2002,0,12,0.1055841607,0.0792415577,,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,,,1192.5863014,13.007505178,38.030434,1.1976436317,2.1018505,2003,0,12,0.1263514396,0.1573484241,,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,16.433516,22.7071,1093.3726027,13.563802433,34.347893,1.212517941,1.8733392,2004,0,12,0.1006072804,0.0695685612,,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,15.283784,20.3534,1402.3944444,13.110594368,40.63294,1.1943254113,2.0157614,2005,0,12,0.1297416342,0.0858134921,14.32614,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,15.334773,22.462,1105.9888579,14.188825798,65.730255,1.2476809859,2.688927,2006,0,12,0.13844815,0.0882535896,15.275294667,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,15.512162,22.4152,1006.5,15.481482267,90.12068,1.2951083481,3.0020106,2007,0,12,0.1238328071,0.0811210317,14.425558333,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,15.314616,22.3576,1161.8152493,14.964781046,38.367805,1.304472667,2.0543754,2008,0,12,0.1108406682,0.0708367154,13.892548833,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,16.137003,22.0999,1014.6491803,15.882242012,66.86847,1.321789664,2.5858939,2009,0,12,0.1030316065,0.094909355,15.573966667,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,14.554831,21.32,1334.4465753,17.066724873,54.783623,1.3591751814,2.4548316,2010,0,12,0.15222466,0.1220920139,14.293204667,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,14.82593,22.214777,1165.4574132,14.439107084,47.714294,1.2629043758,2.202317,2011,0,12,0.1258789885,0.0823784722,13.704631333,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,16.125393,21.951359,991.93623188,14.963869381,50.508408,1.2766177952,2.357101,2012,0,12,0.0984346935,0.0650887747,14.466414,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,15.912851,21.5626,1072.884507,15.045197725,62.380108,1.3207863629,2.6195061,2013,0,12,0.1013696981,0.0706699346,16.306932,,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,18.263329,22.15,991.21388889,13.615013218,59.270073,1.2400946498,2.553372,2014,0,12,0.0803086271,0.0623440016,16.062488667,16.207286333,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,18.212177,23.61,640.17352941,13.781885576,51.007225,1.2055063069,2.314325,2015,0,12,0.0662535063,0.0550073099,16.365182333,15.189300333,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,16.879045,21.888317,1240.4958449,17.378161716,64.140366,1.3748699546,2.6562078,2016,0,12,0.1270759453,0.0912946826,15.708310333,16.247395333,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,16.929518,,1050.8791209,16.481632805,40.83934,1.3403316796,2.0208745,2017,0,12,0.1053521644,0.0843384503,15.535921667,12.61121435,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,16.970964,,933.67671233,14.115847015,52.934494,1.2619122744,2.3007498,2018,0,12,0.0979525072,0.0962121212,14.905157667,16.173983333,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,16.432,,1024.3611111,12.77596736,47.99328,1.1799046397,2.2976642,2019,0,12,0.1127548745,0.1184987483,15.330004667,8.949302,Anacapa Island SMR,mpa,CALIFORNIA
KF349,UCSB,ANACAPA_MIDDLE_ISLE_W,34.007833,-119.394467,16.136208,,691.18518519,4.5751405954,15.155555,0.7517005384,1.3124812,2020,0,10,,,15.935661333,16.057385333,Anacapa Island SMR,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,899.37829912,12.323032093,70.67071,1.013293016,2.3022387,2000,0,12,0.0845237167,0.0656622024,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,767.98300283,18.782872295,81.40641,1.2463225543,2.581078,2001,0,12,0.0938100518,0.0733901515,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,1107.8811594,20.161415768,107.32243,1.3185835481,2.4993687,2002,0,12,0.1055841607,0.0792415577,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,1436.9305556,21.092736435,60.645176,1.3666775703,2.1886196,2003,0,12,0.1263514396,0.1573484241,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,17.2478,22.9721,1169.309589,18.741240978,94.530685,1.3350910008,2.478809,2004,0,12,0.1006072804,0.0695685612,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,14.473397,20.0238,1203.4630137,25.909068298,101.41359,1.4226751208,2.2588997,2005,0,12,0.1297416342,0.0858134921,14.3353265,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,1252.1703297,24.588792133,99.12593,1.4348070443,2.838827,2006,0,12,0.13844815,0.0882535896,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,1097.0741758,22.727839279,121.79289,1.4707212687,2.9123688,2007,0,12,0.1238328071,0.0811210317,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,1079.6967213,22.071259022,342.309,1.4390091598,4.3390083,2008,0,12,0.1108406682,0.0708367154,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,1004.5867769,20.459515285,78.52861,1.3757837892,2.6584911,2009,0,12,0.1030316065,0.094909355,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,1530.890411,28.921943092,121.096344,1.5996452868,2.695511,2010,0,12,0.15222466,0.1220920139,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,1309.7928177,18.973140335,61.52857,1.3590374827,2.134401,2011,0,12,0.1258789885,0.0823784722,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,935.84383562,24.228936863,151.67978,1.4425777137,2.8962648,2012,0,12,0.0984346935,0.0650887747,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,908.23835616,20.330122375,58.186707,1.4072145462,2.5723026,2013,0,12,0.1013696981,0.0706699346,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,824.8109589,22.372790718,99.703125,1.3980107844,2.6418211,2014,0,12,0.0803086271,0.0623440016,,15.889316,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,597.14166667,20.150792217,106.4692,1.3394280016,2.7299898,2015,0,12,0.0662535063,0.0550073099,,15.254134,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,1335.9562842,37.111263657,149.53539,1.6771402121,3.1176593,2016,0,12,0.1270759453,0.0912946826,,15.880488667,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,1295.0192308,24.716273689,160.66592,1.5140177667,3.2316072,2017,0,12,0.1053521644,0.0843384503,,12.411802,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,950.49589041,20.714078045,107.73693,1.4113943219,2.7482555,2018,0,12,0.0979525072,0.0962121212,,15.702444667,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,974.69315068,19.946866989,144.42188,1.3563795388,2.818369,2019,0,12,0.1127548745,0.1184987483,,9.159722,Anacapa Island SMCA,mpa,CALIFORNIA
KF334,UCSB,ANACAPA_WEST_ISLE_CEN,34.016983,-119.432917,,,752.38518519,9.4657278061,25.926435,0.9044322133,1.4202766,2020,0,10,,,,15.613200333,Anacapa Island SMCA,mpa,CALIFORNIA
KF336,UCSB,ANACAPA_WEST_ISLE_E,34.016083,-119.421833,,,898.48680352,12.323032093,70.67071,1.013293016,2.3022387,2000,0,12,0.0845237167,0.0656622024,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF336,UCSB,ANACAPA_WEST_ISLE_E,34.016083,-119.421833,,,797.54957507,18.782872295,81.40641,1.2463225543,2.581078,2001,0,12,0.0938100518,0.0733901515,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF336,UCSB,ANACAPA_WEST_ISLE_E,34.016083,-119.421833,,,1119.0956522,20.161415768,107.32243,1.3185835481,2.4993687,2002,0,12,0.1055841607,0.0792415577,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF336,UCSB,ANACAPA_WEST_ISLE_E,34.016083,-119.421833,,,1302.3287671,21.092736435,60.645176,1.3666775703,2.1886196,2003,0,12,0.1263514396,0.1573484241,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF336,UCSB,ANACAPA_WEST_ISLE_E,34.016083,-119.421833,17.23309,22.8019,1195.7780822,18.741240978,94.530685,1.3350910008,2.478809,2004,0,12,0.1006072804,0.0695685612,,,Anacapa Island SMCA,mpa,CALIFORNIA
KF336,UCSB,ANACAPA_WEST_ISLE_E,34.016083,-119.421833,14.496986,17.065,1191.4164384,25.909068298,101.41359,1.4226751208,2.2588997,2005,0,12,0.1297416342,0.0858134921,14.387988667,,Anacapa Island SMCA,mpa,CALIFORNIA
KF336,UCSB,ANACAPA_WEST_ISLE_E,34.016083,-119.421833,,,1311.4203297,24.588792133,99.12593,1.4348070443,2.838827,2006,0,12,0.13844815,0.0882535896,,,Anacapa Island SMCA,mpa,CALIFORNIA
